text,label
"Then I watched it again two Sundays ago (March 20th, 2005) and I began to really enjoy it and this time I taped the entire thing.  ",1
(very serious spoilers) this movie was a huge disappointment.  ,0
What on earth is Irons doing in this film?  ,0
The film is way too long.  ,0
"As for the service: I'm a fan, because it's quick and you're being served by some nice folks.",1
Doesn't work at all.. I bougth it for my L7c and its not working.,0
"The food, amazing.",1
"Her lines seem to have been WRITTEN by a fifteen year old, though they are trying oh so, so hard to sound like how a fifteen year old would really, um, you know, well... talk.  ",0
It worked very well.,1
"This really is how Vegas fine dining used to be, right down to the menus handed to the ladies that have no prices listed.",1
Today is the second time I've been to their lunch buffet and it was pretty good.,1
THey are so cool!,1
"Yet, I enjoy watching it.  ",1
Very bad Experience!,0
"the story which was told so eloquently by Francis ford Coppola 25 years earlier, really unfolds gradually and leaves room for the characters to develop.  ",1
"Of course the footage from the 70s was grainy, but that only enhanced the film.  ",1
Nothing special.,0
I bought it for my mother and she had a problem with the battery.,0
"If there is a wind, it is completely useless.",0
Buttons are too small.,0
The problem I have is that they charge $11.99 for a sandwich that is no bigger than a Subway sub (which offers better and more amount of vegetables).,0
It just blew.  ,0
The cast of veteran actors are more than just a nostalgia trip.  ,1
"His use of the colours of the French flag in the three films was nothing short of incredible, every shot, every scene was like a work of art.  ",1
Nice docking station for home or work.,1
"But, in any case, the best part is, you can download these pictures to your laptop using IR, or even send pictures from your laptop to the phone.",1
You never know if you pushed it hard enough or the right number of times for the function you want or not.,0
you could only take 2 videos at a time and the quality was very poor.,0
We got the food and apparently they have never heard of salt and the batter on the fish was chewy.,0
"Bad day or not, I have a very low tolerance for rude customer service people, it is your job to be nice and polite, wash dishes otherwise!!",0
I found a six inch long piece of wire in my salsa.,0
That was funny.  ,1
Everything stinks.  ,0
Not a good bargain.,0
Service is also cute.,1
"Buyer Beware, you could flush money right down the toilet.",0
I hate those things as much as cheap quality black olives.,0
"The acting helps the writing along very well (maybe the idiot-savant sister could have been played better), and it is a real joy to watch.  ",1
It's just painful!  ,0
"It was so bad, I had lost the heart to finish it.",0
The atmosphere was great with a lovely duo of violinists playing songs we requested.,1
The last 3 times I had lunch here has been bad.,0
"Maybe it's just their Vegetarian fare, but I've been twice and I thought it was average at best.",0
IT'S REALLY EASY.,1
An excellent new restaurant by an experienced Frenchman.,1
Item Does Not Match Picture.,0
This movie is so awesome!  ,1
"It handles some tough issues with dignity and grace, and, of course, has (shocking spoiler here!  ",1
Worst customer service.,0
It kept getting worse and worse so now I'm officially done.,0
The phone takes FOREVER to charge like 2 to 5 hours literally.,0
"Both of them were truly unbelievably good, and I am so glad we went back.",1
"By the time the film ended, I not only disliked it, I despised it.  ",0
I am glad I purchased it.,1
So we went to Tigerlilly and had a fantastic afternoon!,1
clipping this to your belt will deffinitely make you feel like 50 cent's up-and-coming.,1
Poor product.,0
I probably would not go here again.,0
This is an extraordinary film.  ,1
Excellent performance.  ,1
Always a great time at Dos Gringos!,1
"I connected my wife's bluetooth,(Motorola HS850) to my phone and it worked like a charm whether the phone was in my pocket or the case.",1
It Was So Cool.  ,1
"I have used several phone in two years, but this one is the best.",1
I won't try going back there even if it's empty.,0
Talk about great customer service of course we will be back.,1
PS the only scene in the movie that was cool is when the central character finds her room blown up.  ,1
Leopard Print is wonderfully wild!.,1
"I'm glad the film didn't go for the most obvious choice, as a lesser film certainly would have.  ",1
Car charger as well as AC charger are included to make sure you never run out of juice.Highy recommended,1
I really enjoyed eating here.,1
The noise shield is incrediable.,1
"Needless to say, I wasted my money.",0
I recently tried Caballero's and I have been back every week since!,1
"An instant classic, with a great soundtrack and a catchy song during the ending credits.  ",1
The fries were great too.,1
When I received my Pita it was huge it did have a lot of meat in it so thumbs up there.,1
His performance is simply genius.  ,1
This phone is slim and light and the display is beautiful.,1
This phone is very fast with sending any kind of messages and web browsing is significantly faster than previous phones i have used.,1
This show is made for Americans - it is too stupid and full with hatred and clichés to be admitted elsewhere.  ,0
Hopefully this bodes for them going out of business and someone who can cook can come in.,0
"Also there are combos like a burger, fries, and beer for 23 which is a decent deal.",1
The food was outstanding and the prices were very reasonable.,1
Terrible phone holder.,0
Would not go back.,0
"However, I recently watched the whole thing again on DVD, and I was completely struck by how extremely stupid the storyline was - how it contained holes, inconsistencies and - frankly - a whole lot of crap - and how horrid the dancing was.  ",0
"A mature, subtle script that suggests and occasionally brings into dramatic focus the underlying tensions is well served by perfect performances (apart from the odd inappropriate smiling that Keira Knightley is prone to, though perhaps under direction this time as the other characters themselves often mention it).  ",1
The interplay between Martin and Emilio contains the same wonderful chemistry we saw in Wall Street with Martin and Charlie.  ,1
"It holds a charge for a long time, is reasonably comfortable under long-wearing conditions and the quality of sound is tremendous.",1
"It is very comfortable to wear as well, which is probably the most important aspect about using a case.",1
Barney is definitely super DE duper.  ,1
An hour and a half I wish I could bring back.  ,0
"Trouble is, the writing and directing make it impossible to establish those things that make a movie watchable, like character, story, theme and so on.  ",0
Internet is excrutiatingly slow.,0
Avoid at all cost!,0
These headphones were a great find - and I think they are perhaps the best purchase I've made in the last several years - seriously.,1
It's a campy sort of film that's a joy to watch.  ,1
I gave it a 10  ,1
The film has an ultra-cheap look to it.  ,0
"All in all, Ha Long Bay was a bit of a flop.",0
"You get incredibly fresh fish, prepared with care.",1
"Best Buffet in town, for the price you cannot beat it.",1
There is not a deal good enough that would drag me into that establishment again.,0
Spend your money and time some place else.,0
Lately they have been extremely nice and helpful on the phone.,1
"A couple of months later, I returned and had an amazing meal.",1
Works fine.,1
About ten minutes into this film I started having second thoughts.  ,0
Great phone!.,1
Bland... Not a liking this place for a number of reasons and I don't want to waste time on bad reviewing.. I'll leave it at that...,0
This is a VERY average phone with bad battery life that operates on a weak network.,0
"Very good food, great atmosphere.1",1
We waited for thirty minutes to be seated (although there were 8 vacant tables and we were the only folks waiting).,0
"Probably never coming back, and wouldn't recommend it.",0
The secondary plot line is incomprehensible and its relation to the primary plot line is mystifying.  ,0
The directing is sloppy at best.  ,0
"In fact I'm going to round up to 4 stars, just because she was so awesome.",1
the potatoes were great and so was the biscuit.,1
I believe that this place is a great stop for those with a huge belly and hankering for sushi.,1
"This place is not worth your time, let alone Vegas.",0
The film's sole bright spot was Jonah Hill (who will look almost unrecognizable to fans of the recent Superbad due to the amount of weight he lost in the interim).  ,1
This one works and was priced right.,1
Everything about this product is wrong.First,0
It is an insane game.  ,1
"When a song could explain the emotions of the subjects better, such as when Jay Adams' unfortunate life was a subject of talk, the song Old Man by Neil Young was played, which evokes many emotions.  ",1
"Never been to Hard Rock Casino before, WILL NEVER EVER STEP FORWARD IN IT AGAIN!",0
Arrived quickly and much less expensive than others being sold.,1
Everything is appalling.  ,0
The telephone repair man was really funny and his reactions to the nuts and bitchy boss were truly genuine.  ,1
"I have this phone and it is a thorn in my side, I really abhor it.",0
"If this premise sound stupid, that's because it is.  ",0
It didn't charge for me.,0
""" The structure of this film is easily the most tightly constructed in the history of cinema.  ",1
"In fact, this stinker smells like a direct-to-video release.  ",0
"It ranks highly as a great noir-crime-drama, incredible performances by Belmondo and Lino Ventura.  ",1
Worked perfectly!,1
We definately enjoyed ourselves.,1
"I had a salad with the wings, and some ice cream for dessert and left feeling quite satisfied.",1
"I also had to taste my Mom's multi-grain pumpkin pancakes with pecan butter and they were amazing, fluffy, and delicious!",1
Authentic leather with nice shine and comfort .I recommend you this case !!,1
"Things happen, characters personalities change, plot twists occur for no real reason other than that script calls for it.  ",0
I am more than happy with this product.,1
The first thing that happened was that the tracking was off.,0
"REAL sushi lovers, let's be honest - Yama is not that good.",0
"The worst, sappiest dialogue... I could go on and on.  ",0
Is it possible for a movie to get any worse than this?  ,0
"Also, if your phone is dropped, this case is not going to save it, specially when dropped face down.",0
The cast is good.  ,1
"This place is pretty good, nice little vibe in the restaurant.",1
"He was extremely rude and really, there are so many other restaurants I would love to dine at during a weekend in Vegas.",0
Hell no will I go back,0
My only complaint is the standard sound volume is a little low even when turned up to 5(of 5),0
Horrible - don't waste your time and money.,0
A great film by a great director.  ,1
AFTER ARGUING WITH VERIZON REGARDING THE DROPPED CALLS WE RETURNED THE PHONES AFTER TWO DAYS.,0
After receiving and using the product for just 2 days it broke.,0
"No allergy warnings on the menu, and the waitress had absolutely no clue as to which meals did or did not contain peanuts.",0
I would not recommend this item to anyone.,0
"Will never, ever go back.",0
Bad Quality.,0
Headset works great & was packaged nicely to avoid any damage.,1
""" I love it.  ",1
"The range is very decent, I've been able to roam around my house with the phone in the living room with no reception/sound quality issues.",1
I'm returning them.,0
Very Displeased.,0
Later I found myself lost in the power of the film.  ,1
The Jabra EarGels fit my ears very well.,1
I liked the way Dustin Hoffman's character was ready to do just about everything to stay with his son.  ,1
"Everyone is very attentive, providing excellent customer service.",1
"Overall, I don't think that I would take my parents to this place again because they made most of the similar complaints that I silently felt too.",0
Just don't know why they were so slow.,0
I was very disappointed in the movie.  ,0
Excellent Phone.,1
"Other than that, the leather is nice and soft; the fit is very tight; the cut out for the face is a good shape.",1
"When I'm on this side of town, this will definitely be a spot I'll hit up again!",1
"Overall, I would recommend this phone over the new Walkman.",1
(The bathroom is just next door and very nice.),1
The menu had so much good stuff on it i could not decide!,1
How stupid is that?,0
Won't ever go here again.,0
Too politically correct.  ,0
The cutouts and buttons are placed perfectly.,1
Today the graphics are crap.  ,0
Unfortunately the ability to actually know you are receiving a call is a rather important feature and this phone is pitiful in that respect.,0
I ended up sliding it on the edge of my pants or back pockets instead.,1
An Awesome New Look For Fall 2000!.,1
"I can hear while I'm driving in the car, and usually don't even have to put it on it's loudest setting.",1
I can't wait to go back.,1
There's also enough hypocrisy in this film to make me vomit.  ,0
Never going back.,0
"It's as continuously beautiful to look at as a Bertolucci, but the relationships here are more convincing and the narrative more engaging than some of that master's work.  ",1
How awesome is that.,1
It's pretty easy.,1
Great service and food.,1
"When Achille and Philippa beautifully sing a duet from ""Don Giovanni"" that perfectly describes their situation in the movie, you appreciate the subtle layers of this excellent film.  ",1
I bought this phone as a replacement for my StarTac and have regretted it since.,0
TOTAL WASTE OF TIME.,0
I paid the bill but did not tip because I felt the server did a terrible job.,0
"They have a good selection of food including a massive meatloaf sandwich, a crispy chicken wrap, a delish tuna melt and some tasty burgers.",1
Not even good for camp value!  ,0
"On the ground, right next to our table was a large, smeared, been-stepped-in-and-tracked-everywhere pile of green bird poop.",0
If you are reading this please don't go there.,0
"It lacked flavor, seemed undercooked, and dry.",0
My salad had a bland vinegrette on the baby greens and hearts of Palm.,0
Cooked to perfection and the service was impeccable.,1
Now imagine that every single one of those decisions was made wrong.  ,0
The movie is terribly boring in places.  ,0
The Veggitarian platter is out of this world!,1
This was one of the worst films i have ever seen.  ,0
"It is light, has plenty of battery capacity, and is very confortable to wear for somewhat extended periods of time.",1
I will never go back to this place and will never ever recommended this place to anyone!,0
I've seen soap operas more intelligent than this movie.  ,0
Excellent product.,1
This is not movie-making.  ,0
"Excellent sound, battery life and inconspicuous to boot!.",1
"Feelings, thoughts...Gabriel's discomfort during the dance...all these intangibles leap to life and come within the viewer's grasp in Huston's portrayal.  ",1
The movie is full of wonderful dancing (hence the title!  ,1
Hated it.  ,0
"I have watched their prices inflate, portions get smaller and management attitudes grow rapidly!",0
The case is a flimsy piece of plastic and has no front or side protection whatsoever.,0
This place deserves one star and 90% has to do with the food.,0
The script looks as if only a rough draft was written and shooting began before a finished script was completed.  ,0
"Looks good in the picture, but this case was a huge disappointment!!",0
"Still, it makes up for all of this with a super ending that depicts a great sea vessel being taken out by the mighty frost.  ",1
Great place to relax and have an awesome burger and beer.,1
I'll give this film 10 out of 10!  ,1
"However, here there was no decent acting, action or location work to balance things up.  ",0
"I started this review with two stars, but I'm editing it to give it only one.",0
"Call me a nut, but I think this is one of the best movies ever.  ",1
We were promptly greeted and seated.,1
This is the kind of money that is wasted properly.  ,1
"The use of slow-motion needlessly repeats itself throughout the movie but is well backed up by bad acting (and bad is a kind word here), no continuity, scenes that are thrown in for no reason whatsoever, vehicles that looked like they were made from a Corn Flakes box and a directorial style that bordered on stupidity.  ",0
Portable and it works.,1
Lucy Bell is so much higher than this crap and for her to sink this low is quite depressing.  ,0
I like Steiners because it's dark and it feels like a bar.,1
"When I opened the sandwich, I was impressed, but not in a good way.",0
Very disappointed and wondered how it could be in the Oscar shortlist.  ,0
The movie has almost no action scenes in it and very little comedy.  ,0
So I bought about 10 of these and saved alot of money.,1
WORTHWHILE.,1
Piece of Junk.,0
"The calls drop, the phone comes on and off at will, the screen goes black and the worst of all it stops ringing intermittently.",0
I gave it 5 stars because of the sound quality.,1
I received my headset in good time and was happy with it.,1
A film not easily forgotten.  ,1
Do yourself a favor and stay away from this dish.,0
* Both the Hot & Sour & the Egg Flower Soups were absolutely 5 Stars!,1
It is zillion times away from reality.  ,0
It was a long time that i didn't see a so charismatic actor on screen.  ,1
Favorite place in town for shawarrrrrrma!!!!!!,1
This may be the only bad film he ever made.  ,0
Great for the jawbone.,1
Check it out.,1
Food quality has been horrible.,0
WELL IM SATISFIED.,1
"Their on-screen chemistry, critical to the entire film, is genuine.  ",1
"It has a very good plot, it holds your complete attention, the acting is superb, Tom Wilkinson was fantastic and Emily Watson was also very good.  ",1
The problem was the script.  ,0
Love This Phone.,1
"stay away from this store, be careful.",0
"Overall, I am psyched to have a phone which has all my appointments and contacts in and gets great reception.",1
The poor actors.  ,0
The acting was bad.  ,0
A Disappointment.,0
I believe that Pitch Black was done well.  ,1
"Hopefully, the director James Cox can turn the short into a feature length film with the same cast, or win us over with a whole new film.  ",1
It was probably dirt.,0
"The service was a little slow , considering that were served by 3 people servers so the food was coming in a slow pace.",0
This is the phone to get for 2005.... I just bought my S710a and all I can say is WOW!,1
It's A PIECE OF CRAP!,0
We ordered the duck rare and it was pink and tender on the inside with a nice char on the outside.,1
Excellent short film.  ,1
"It features an outlandish array of memorable, psychotic but lovable nuts.  ",1
This is definitely one of the better documentaries I have seen looking at family relationships and marriage.  ,1
"The characters are fleshed out surprisingly well, particularly Grimes and Blake, and all the actors deliver their sharply scripted lines with just the right amount of deadpan tongue in cheek to make the dialogue both hilarious and realistic.  ",1
"Needless to say, I won't be going back anytime soon.",0
"He is one of my favourite directors, and one of the most talented directors in the history of cinema.  ",1
"Phenomenal food, service and ambiance.",1
"Unfortunately, it only set us up for disapppointment with our entrees.",0
"The ripped banana was not only ripped, but petrified and tasteless.",0
you can watch them preparing the delicious food!),1
The staff was very attentive.,1
"I don't know what happened in Season Five, what a mess.  ",0
"After waiting an hour and being seated, I was not in the greatest of moods.",0
THERE IS NO PLOT OR STORYLINE!!  ,0
And it was way to expensive.,0
Appears to actually outperform the original battery from China that came with my V325i.,1
Del Taco is pretty nasty and should be avoided if possible.,0
I *heart* this place.,1
"But the convoluted plot just didn't convince me, and much of the film was watched with a weird, questioning glance.  ",0
Which is precisely why I am giving it such a bad review!  ,0
It was not good.,0
Case was more or less an extra that I originally put on but later discarded because it scratched my ear.,0
Fantastic earphones.,1
"Otherwise, don't even waste your time on this.  ",0
"sucked, most of the stuff does not work with my phone.",0
"seems like a good quick place to grab a bite of some familiar pub food, but do yourself a favor and look elsewhere.",0
The battery is unreliable as well as the service use antena.,0
"Furthermore, you can't even find hours of operation on the website!",0
I own 2 of these cases and would order another.,1
Jawbone Era is awesome too!,1
See it with your kids if you have a chance--it will open up some amazing dialog about how far race relations have come in the last 50 years.  ,1
In short - this was a monumental waste of time and energy and I would not recommend anyone to EVER see this film.  ,0
"The scenes with the ""oh-so-mature"" neighbour-girl are a misplace.  ",0
Due to this happening on every call I was forced to stop using this headset.,0
Very easy to use.,1
"Steer clear of this product and go with the genuine Palm replacementr pens, which come in a three-pack.",0
Would not reccommend.,0
It also had a new problem.,0
The show would begin with smart ass ed comments to each other that would be totally off the wall and uncalled for.  ,0
"Great food and service, huge portions and they give a military discount.",1
Worst Thai ever.,0
Stay Away From the Q!.,0
"This hole in the wall has great Mexican street tacos, and friendly staff.",1
I promise they won't disappoint.,1
Nice Sound.,1
"It showed exactly how the government and the scientist argued for humanity and the reasons of the ""gadget"".  ",1
I've never been treated so bad.,0
"Ordered a double cheeseburger & got a single patty that was falling apart (picture uploaded) Yeah, still sucks.",0
A good commentary of today's love and undoubtedly a film worth seeing.  ,1
We enjoy their pizza and brunch.,1
I immediately said I wanted to talk to the manager but I did not want to talk to the guy who was doing shots of fireball behind the bar.,0
The text messaging feature is really tricky to use.,0
This PDA rocks.,1
It is PERFECT for a sit-down family meal or get together with a few friends.,1
Having to humour him just to get by and get through the day was so apt.  ,1
Fantastic service here.,1
It's a shame to see good actors like Thomerson and James make a living in a mess like this.  ,0
The screen does get smudged easily because it touches your ear and face.,0
Very nice and relaxing late night viewing.  ,1
I found this product to be waaay too big.,0
I don't think it would hold it too securly on your belt.,0
"For those that haven't seen it, don't waste your time!  ",0
Bland and flavorless is a good way of describing the barely tepid meat.,0
The most annoying thing about 'Cover Girl' is the way in which Rita Hayworth is put up on a pedestal.  ,0
We had 7 at our table and the service was pretty fast.,1
If you haven't gone here GO NOW!,1
NOBODY identifies with these characters because they're all cardboard cutouts and stereotypes (or predictably reverse-stereotypes).  ,0
We've have gotten a much better service from the pizza place next door than the services we received from this restaurant.,0
But even the talented Carrell can't save this.  ,0
Food was really good and I got full petty fast.,1
There is a brilliant twist ending.  ,1
"Whatever the producer was going for, he missed entirely.  ",0
"Simple, lightweight and great fit.",1
Their rotating beers on tap is also a highlight of this place.,1
camera color balance is AWFUL.,0
"jabra ear gels ""R"" the best!.",1
The majority of the Logitech earbud headsets failed.,0
Overall I was not impressed and would not go back.,0
"Being a 90's child, I truly enjoyed this show and I can proudly say that I enjoyed it big time and even more than the classical WB cartoons.  ",1
This if the first movie I've given a 10 to in years.  ,1
This totally UNfunny movie is so over the top and pathetic and unrealistic that throughout the whole 90 minutes of utter torture I probably looked at my watch about 70000 times!  ,0
"Overall, I like this place a lot.",1
I will not be eating there again.,0
"The design is very odd, as the ear ""clip"" is not very comfortable at all.",0
This item is fantastic and works perfectly!,1
lightweight and works well.,1
The roast beef sandwich tasted really good!,1
"I had always known that Errol Flynn was a brilliant actor as he was my dads favourite actor, and I grew up watching his films as a child.  ",1
See both films if you can.  ,1
Nice headset priced right.,1
"Not much dialogue, not much music, the whole film was shot as elaborately and aesthetically like a sculpture.  ",1
Those burgers were amazing.,1
I would definitely recommend the wings as well as the pizza.,1
I ordered this for sony Ericsson W810i but I think it only worked once (thats when I first used it).,0
Highly recommend for any one who has a blue tooth phone.,1
This is by far the worst purchase I've made on Amazon.,0
I would recommend saving room for this!,1
Voice recognition is tremendous!,1
I love this cable - it allows me to connect any mini-USB device to my PC.,1
Poor Talk Time Performance.,0
I had the chicken Pho and it tasted very bland.,0
Both Rickman and Stowe play their roles to the hilt in this tale of a childrens' book writer who-- maybe?-- has written a subversive tract.  ,1
"Totally different, with loads of understatement and black comedy, this is a film few get to see, but those who do will remember it.  ",1
Excellent bluetooth headset.,1
I am so thrilled after seeing a movie like this.  ,1
"Great it was new packaged nice works good, no problems and it came in less time then I expected!!!!",1
Definitely worth seeing it's the sort of thought provoking film that forces you to question your own threshold of loneliness.  ,1
"Not sure who was more lost - the flat characters or the audience, nearly half of whom walked out.  ",0
Ryan's Bar is definitely one Edinburgh establishment I won't be revisiting.,0
"Went in for happy hour, great list of wines.",1
You also cannot take pictures with it in the case because the lense is covered.,0
I'm trying to return it for a refund.,0
The headsets are easy to use and everyone loves them.,1
The only thing worse than Taylor's acting was Stanwyck's singing.  ,0
It's still wild stuff though and is highly recommended to fans of giallo cinema.  ,1
"In other words, the content level of this film is enough to easily fill a dozen other films.  ",1
Can't store anything but phone numbers to SIM.,0
This was my first and only Vegas buffet and it did not disappoint.,1
The memories are murky but I can only say that I enjoyed every single episode and product related to the show.  ,1
Coming here is like experiencing an underwhelming relationship where both parties can't wait for the other person to ask to break up.,0
The staff are also very friendly and efficient.,1
The movie was very interesting from beginning to the end.  ,1
It's uncomfortable and the sound quality is quite poor compared with the phone (Razr) or with my previous wired headset (that plugged into an LG).,0
"The handsfree part works fine, but then the car tries to download the address book, and the Treo reboots.Overall, I still rate this device high.",1
Service was very prompt.,1
Comfortable in my hand.,1
An absolute must visit!,1
":) Anyway, the plot flowed smoothly and the male-bonding scenes were a hoot.  ",1
I can say that the desserts were yummy.,1
I struggle to find anything bad to say about it.  ,1
worthless product.,0
"On the good side, the staff was genuinely pleasant and enthusiastic - a real treat.",1
And the chef was generous with his time (even came around twice so we can take pictures with him).,1
I am not impressed with this and i would not recommend this item to anyone.,0
"Try them in the airport to experience some tasty food and speedy, friendly service.",1
Very unreliable service from T-mobile !,0
"It's the one movie that never ceases to interest me, simply because it keeps me alert, as I try to attempt to decipher it's meanings.  ",1
She ordered a toasted English muffin that came out untoasted.,0
"Much more interesting, more action, more suspense, and less of the unneeded controversy.  ",1
"I couldn't think of a better way to end the film, but a smile on my face, great way to wrap up an amazing film and trilogy!  ",1
"The acting is terrible, and the writing is worse.  ",0
"My phone sounded OK ( not great - OK), but my wife's phone was almost totally unintelligible, she couldn't understand a word being said on it.",0
If you haven't choked in your own vomit by the end (by all the cheap drama and worthless dialogue) you've must have bored yourself to death with this waste of time.  ,0
"It was an inexpensive piece, but I would still have expected better quality.",0
Judith Light is one of my favorite actresses and I think she does a superb job in this film!  ,1
"Even in my BMW 3 series which is fairly quiet, I have trouble hearing what the other person is saying.",0
"This movie creates its own universe, and is fascinating in every way.  ",1
I can assure you that you won't be disappointed.,1
"This is a bad film, with bad writing, and good actors....an ugly cartoon crafted by Paul Haggis for people who can't handle anything but the bold strokes in storytelling....a picture painted with crayons.  ",0
This is definitely a must have if your state does not allow cell phone usage while driving.,1
"As a European, the movie is a nice throwback to my time as a student in the 1980's and the experiences I had living abroad and interacting with other nationalities, although the circumstances were slightly different.  ",1
The food was very good.,1
The chefs were friendly and did a good job.,1
"It never condescends, all the characters have good genuine hearts and believable problems.  ",1
Linksys should have some way to exchange a bad phone for a refurb unit or something!,0
"Both actors truly understand and become their particular character, delivering a convincing, sincere performance.  ",1
The scallop dish is quite appalling for value as well.,0
My headset works just peachy-keen.,1
"This review is long overdue, since I consider A Tale of Two Sisters to be the single greatest film ever made.  ",1
The real disappointment was our waiter.,0
If she had not rolled the eyes we may have stayed... Not sure if we will go back and try it again.,0
Editing: The editing of this film was phenomenal in my opinion.  ,1
doesn't last long.,0
"I have a Verizon LG phone and they work well together, good reception and range that exceeds 20 feet line of sight.",1
"Classy/warm atmosphere, fun and fresh appetizers, succulent steaks (Baseball steak!!!!!",1
We received a WHITE colored battery that goes DEAD after a couple hoursTHe original used to last a week - but still lasts longer than thereplacement,0
The instructions didn't explain that a microphone jack could be used.,0
Worst ever.,0
Unfortunately it did not work.,0
It was a pale color instead of nice and char and has NO flavor.,0
"Come hungry, leave happy and stuffed!",1
"Im big fan of RPG games too, but this movie, its a disgrace to any self-respecting RPGer there is.  ",0
I have yet to run this new battery below two bars and that's three days without charging.,1
"The whole experience was underwhelming, and I think we'll just go to Ninja Sushi next time.",0
The only thing that I think could improve is the sound leaks out from the headset.,0
the staff is friendly and the joint is always clean.,1
It wasn't busy at all and now we know why.,0
My boyfriend tried the Mediterranean Chicken Salad and fell in love.,1
"I put the latest OS on it (v1.15g), and it now likes to slow to a crawl and lock up every once in a while.",0
Watching washing machine twirling around wouldn't hurt your eyes as much as this show.  ,0
Probably not in a hurry to go back.,0
Awesome selection of beer.,1
I highly recommend these and encourage people to give them a try.,1
"You can't relate with them, hell you barely can understand them.  ",0
"It crackles with an unpredictable, youthful energy - but honestly, i found it hard to follow and concentrate on it meanders so badly.  ",0
Don't make the same mistake that I did and please don't buy this phone.,0
"To summarize... the food was incredible, nay, transcendant... but nothing brings me joy quite like the memory of the pneumatic condiment dispenser.",1
If it was to turn my good day feeling into a night of disturbing memories than I guess he succeeded.  ,0
So don't go there if you are looking for good food...,0
"The bose noise cancelling is amazing, which is very important for a NYC commuter.",1
"A very good film indeed, about great and unconditional love.  ",1
The phone crashed completely and now I have to get it replaced.,0
"The plot, such as it is, is so derivative and predictable that the ending is like a mercy killing.  ",0
Bad Purchase.,0
If only someone involved with it knew how to string together narrative!  ,0
"The ""explosion"" of the Gas tanks at the end was just as awful.  ",0
The camera really likes her in this movie.  ,1
"For a product that costs as much as this one does, I expect it to work far better and with greater ease than this thing does.",0
"Well packaged, arrived on time, and works as intended.",1
"In the summer, you can dine in a charming outdoor patio - so very delightful.",1
"Each track commands sentiment, actually contributing to the scenes and characters.  ",1
She carries the movie well.  ,1
My phone doesn't slide around my car now and the grip prevents my phone from slipping out of my hand.,1
"Main thing I didn't enjoy is that the crowd is of older crowd, around mid 30s and up.",0
"(It wasn't busy either) Also, the building was FREEZING cold.",0
"A Lassie movie which should have been ""put to sleep"".... FOREVER.  ",0
"The script is bad, very bad  it contains both cheesiness and unethical joke that you normally see in rated R or NC-17 movie.  ",0
"He is almost unbearable to watch on screen, he has little to no charisma, and terrible comedic timing.  ",0
This is a great restaurant at the Mandalay Bay.,1
Oh and I forgot to also mention the weird color effect it has on your phone.,0
Overall I wasn't very impressed with Noca.,0
The kids are very cool too.  ,1
Works well.,1
"The acting, as you'd expect from this cast, is top notch.  ",1
"Anyway, this FS restaurant has a wonderful breakfast/lunch.",1
"This was a poor remake of ""My Best Friends Wedding"".  ",0
The concert sequences just sucked.  ,0
Any ring tone..Overall good phone to buy..,1
If you stay in Vegas you must get breakfast here at least once.,1
I have been very happy with the 510 and have had NO complaints from any one regarding my sound quality on their end.,1
"Though The Wind and the Lion is told largely through the eyes of the son, every member of the family can identify with one of the characters, whether it be Sean Connery's noble brigand, Candace Bergen's feisty heroine, John Huston's wily John Hay or Steve Kanaly's spiffy, radiant, ruthless can-do lieutenant, Roosevelt's ""Big Stick"".  ",1
Here's where the movie really pi**ed me off.  ,0
They dropped more than the ball.,0
I'm probably one of the few people to ever go to Ians and not like it.,0
"For the price on Amazon, it is an excellent product, which I would highly recommend.",1
The price is reasonable and the service is great.,1
All in all I give this one a resounding 9 out of 10.  ,1
"It isn't even an achievement as a ""so-bad-it's-good"" or ""so-bad-it's-memorable"" movie.  ",0
I guess maybe we went on an off night but it was disgraceful.,0
much better than the hard plastic cases.,1
"If you love authentic Mexican food and want a whole bunch of interesting, yet delicious meats to choose from, you need to try this place.",1
So flavorful and has just the perfect amount of heat.,1
This is a beautiful phone.,1
The only thing that disappoint me is the infra red port (irda).,0
I'm really disappointed all I have now is a charger that doesn't work.,0
"Unfortunately, it was not good.",0
Excellent product for the price.,1
Jamie Foxx absolutely IS Ray Charles.  ,1
It fits my ear well and is comfortable on.,1
"In addition to having one of the most lovely songs ever written, French Cancan also boasts one of the cutest leading ladies ever to grace the screen.  ",1
Very very fun chef.,1
It's one of the most boring Horror movies from the 90's mainly because it starts slow and centers in a boring atmosphere.  ,0
"Then I exchanged for the same phone, even that had the same problem.",0
"I'd rather eat airline food, seriously.",0
Great choice!,1
"Lovely little thriller from Hitchcock, with lots of nice shenanigans surrounding a murdered spy, a kidnapped child, a nasty church, a foreign plot and some random taxidermists.  ",1
This frog phone charm is adorable and very eye catching.,1
This is one of the best Italian thrillers of the early 70's.  ,1
I like design and look of Jabra behing the ear headsets and 5020 is pretty comfortible to wear 24 hours a day without pain in the ear.,1
"Every element of this story was so over the top, excessively phony and contrived that it was painful to sit through.  ",0
Keep up the good work Amazon!!,1
The earpiece on this is too large or too heavy...it keeps falling out of my ear.,0
"Not a weekly haunt, but definitely a place to come back to every once in a while.",1
"The result is a powerhouse achievement, made more timely now perhaps because of our culture's disturbing fascination with celebrity, and it's distorted interpretations of fame.  ",1
Didn't laugh or even smile once.  ,0
The update procedure is difficult and cumbersome.,0
I came over from Verizon because cingulair has nicer cell phones.... the first thing I noticed was the really bad service.,0
